id,res_id,utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
272,4,2015-10-22T00:00:00Z,2.762,31.335,4.248,113.66,120.293,69.902,171.0,2.794,0.802
273,4,2015-10-22T01:00:00Z,2.762,31.335,4.263,113.66,120.921,70.37,171.0,2.827,0.802
274,4,2015-10-22T02:00:00Z,2.762,31.335,4.289,113.66,121.543,70.842,171.0,2.827,0.802
275,4,2015-10-22T03:00:00Z,2.762,31.335,4.304,113.66,122.163,71.31,171.0,2.849,0.802
276,4,2015-10-22T04:00:00Z,2.762,31.335,4.327,113.66,122.884,71.776,171.0,2.859,0.802
277,4,2015-10-22T05:00:00Z,2.762,31.335,4.344,113.66,123.575,72.212,171.0,2.864,0.802
278,4,2015-10-22T06:00:00Z,2.762,31.335,4.365,113.702,123.89,72.465,171.177,2.891,0.802
279,4,2015-10-22T07:00:00Z,2.762,31.335,4.386,114.18,124.44,73.542,172.331,2.891,0.802
280,4,2015-10-22T08:00:00Z,2.762,31.335,4.402,115.888,124.44,73.772,174.36,2.923,0.802
281,4,2015-10-22T09:00:00Z,2.762,31.335,4.427,119.069,124.44,74.06,178.065,2.923,0.802
282,4,2015-10-22T10:00:00Z,2.762,31.335,4.441,123.05,124.45,74.31,183.456,2.955,0.802
283,4,2015-10-22T11:00:00Z,2.762,31.574,4.467,125.528,124.45,74.56,186.649,2.964,0.802
284,4,2015-10-22T12:00:00Z,2.766,33.285,4.482,125.81,124.625,74.772,188.78,2.98,0.804
285,4,2015-10-22T13:00:00Z,2.768,33.939,4.508,126.352,124.67,74.88,190.233,2.998,0.805
286,4,2015-10-22T14:00:00Z,2.768,33.94,4.523,126.84,124.89,75.13,190.993,2.998,0.805
287,4,2015-10-22T15:00:00Z,2.768,33.94,4.549,126.848,125.234,75.38,191.17,3.032,0.805
288,4,2015-10-22T16:00:00Z,2.768,33.94,4.563,126.85,125.882,75.802,191.17,3.032,0.805
289,4,2015-10-22T17:00:00Z,2.768,33.94,4.589,126.85,126.475,76.052,191.17,3.066,0.805
290,4,2015-10-22T18:00:00Z,2.768,33.94,4.604,126.85,127.082,76.302,191.17,3.066,0.805
291,4,2015-10-22T19:00:00Z,2.768,33.94,4.629,126.85,128.078,77.052,191.17,3.1,0.805
292,4,2015-10-22T20:00:00Z,2.768,33.94,4.644,126.85,128.662,77.312,191.17,3.1,0.805
293,4,2015-10-22T21:00:00Z,2.768,33.94,4.669,126.85,129.157,77.562,191.17,3.132,0.805
294,4,2015-10-22T22:00:00Z,2.768,33.94,4.686,126.85,129.555,77.82,191.17,3.133,0.805
295,4,2015-10-22T23:00:00Z,2.768,33.94,4.709,126.85,130.125,78.25,191.17,3.15,0.805
296,4,2015-10-23T00:00:00Z,2.768,33.94,4.727,126.85,130.533,78.5,191.17,3.166,0.805
297,4,2015-10-23T01:00:00Z,2.768,33.94,4.749,126.85,130.961,78.86,191.17,3.166,0.805
298,4,2015-10-23T02:00:00Z,2.768,33.94,4.768,126.85,131.486,79.17,191.17,3.199,0.805
299,4,2015-10-23T03:00:00Z,2.768,33.94,4.788,126.85,131.874,79.42,191.17,3.199,0.805
300,4,2015-10-23T04:00:00Z,2.768,33.94,4.809,126.85,132.482,79.82,191.17,3.23,0.805
301,4,2015-10-23T05:00:00Z,2.768,33.94,4.825,126.85,133.771,80.842,191.17,3.23,0.805
302,4,2015-10-23T06:00:00Z,2.768,33.94,4.849,126.872,134.22,81.102,191.354,3.265,0.805
303,4,2015-10-23T07:00:00Z,2.768,33.94,4.864,127.346,134.37,81.362,192.062,3.265,0.805
304,4,2015-10-23T08:00:00Z,2.768,33.94,4.89,128.48,134.47,81.61,193.505,3.292,0.805
305,4,2015-10-23T09:00:00Z,2.768,33.94,4.905,129.722,134.54,81.86,195.081,3.298,0.805
306,4,2015-10-23T10:00:00Z,2.768,33.94,4.93,131.345,134.54,82.102,197.097,3.31,0.805
307,4,2015-10-23T11:00:00Z,2.768,33.94,4.945,135.135,134.54,82.35,201.959,3.332,0.805
308,4,2015-10-23T12:00:00Z,2.768,33.94,4.971,136.37,134.54,82.422,203.415,3.342,0.805
309,4,2015-10-23T13:00:00Z,2.768,33.94,4.986,137.283,134.65,82.672,204.655,3.366,0.805
310,4,2015-10-23T14:00:00Z,2.768,33.94,5.012,137.878,134.78,82.92,205.517,3.366,0.805
311,4,2015-10-23T15:00:00Z,2.768,33.94,5.027,138.0,134.969,83.17,205.85,3.399,0.805
312,4,2015-10-23T16:00:00Z,2.768,33.94,5.053,138.0,135.32,83.42,205.859,3.399,0.805
313,4,2015-10-23T17:00:00Z,2.768,33.94,5.067,138.0,135.753,83.64,205.859,3.431,0.805
314,4,2015-10-23T18:00:00Z,2.768,33.94,5.094,138.0,136.18,83.742,205.859,3.432,0.805
315,4,2015-10-23T19:00:00Z,2.768,33.94,5.109,138.0,137.277,84.55,205.859,3.467,0.805
316,4,2015-10-23T20:00:00Z,2.768,33.94,5.132,138.0,137.631,84.622,205.859,3.467,0.805
317,4,2015-10-23T21:00:00Z,2.768,33.94,5.151,138.0,138.04,84.81,205.859,3.495,0.805
318,4,2015-10-23T22:00:00Z,2.768,33.94,5.173,138.0,138.198,84.81,205.859,3.5,0.805
319,4,2015-10-23T23:00:00Z,2.768,33.94,5.192,138.0,138.343,84.82,205.859,3.513,0.805
320,4,2015-10-24T00:00:00Z,2.768,33.94,5.212,138.0,138.503,84.83,205.859,3.532,0.805
321,4,2015-10-24T01:00:00Z,2.768,33.94,5.234,138.0,138.652,84.83,205.859,3.532,0.805
322,4,2015-10-24T02:00:00Z,2.768,33.94,5.249,138.0,138.819,84.84,205.859,3.564,0.805
323,4,2015-10-24T03:00:00Z,2.768,33.94,5.273,138.0,138.962,84.84,205.859,3.564,0.805
324,4,2015-10-24T04:00:00Z,2.768,33.94,5.289,138.0,139.122,84.85,205.859,3.595,0.805
325,4,2015-10-24T05:00:00Z,2.768,33.94,5.315,138.0,139.273,84.85,205.859,3.595,0.805
326,4,2015-10-24T06:00:00Z,2.768,33.94,5.329,138.027,139.45,84.86,206.037,3.615,0.805
327,4,2015-10-24T07:00:00Z,2.768,33.94,5.357,138.577,139.88,85.47,206.94,3.628,0.805
328,4,2015-10-24T08:00:00Z,2.768,33.94,5.371,139.422,140.36,86.33,208.314,3.631,0.805
329,4,2015-10-24T09:00:00Z,2.768,33.94,5.397,141.769,140.36,86.437,210.984,3.66,0.805
330,4,2015-10-24T10:00:00Z,3.326,33.941,5.413,145.747,140.36,86.82,216.137,3.66,0.807
331,4,2015-10-24T11:00:00Z,3.769,34.447,5.432,149.415,140.412,86.89,221.314,3.694,0.808
332,4,2015-10-24T12:00:00Z,3.772,35.756,5.455,151.523,140.68,87.14,225.658,3.699,0.81
333,4,2015-10-24T13:00:00Z,3.772,35.818,5.474,155.878,140.68,87.217,230.365,3.737,0.81
334,4,2015-10-24T14:00:00Z,3.772,35.818,5.496,157.234,140.68,87.465,232.08,3.737,0.81
335,4,2015-10-24T15:00:00Z,3.772,35.818,5.515,157.37,140.732,87.47,232.439,3.778,0.81
336,4,2015-10-24T16:00:00Z,3.772,35.818,5.538,157.37,140.97,87.48,232.449,3.778,0.81
337,4,2015-10-24T17:00:00Z,3.772,35.818,5.554,157.37,141.29,87.49,232.449,3.817,0.81
338,4,2015-10-24T18:00:00Z,3.772,35.818,5.58,157.37,141.568,87.49,232.449,3.818,0.81
339,4,2015-10-24T19:00:00Z,3.772,35.818,5.594,157.37,141.865,87.5,232.449,3.841,0.81
340,4,2015-10-24T20:00:00Z,3.772,35.818,5.621,157.37,142.156,87.5,232.449,3.853,0.81
341,4,2015-10-24T21:00:00Z,3.772,35.818,5.636,157.37,142.435,87.51,232.449,3.859,0.81
342,4,2015-10-24T22:00:00Z,3.772,35.818,5.662,157.37,142.664,87.52,232.449,3.888,0.81
343,4,2015-10-24T23:00:00Z,3.772,35.818,5.676,157.37,142.8,87.52,232.449,3.888,0.81
344,4,2015-10-25T00:00:00Z,3.772,35.818,5.701,157.37,142.979,87.53,232.449,3.921,0.81
345,4,2015-10-25T01:00:00Z,3.772,35.818,5.718,157.37,143.118,87.53,232.449,3.921,0.81
346,4,2015-10-25T02:00:00Z,3.772,35.818,5.739,157.37,143.288,87.54,232.449,3.941,0.81
347,4,2015-10-25T03:00:00Z,3.772,35.818,5.759,157.37,143.44,87.55,232.449,3.953,0.81
348,4,2015-10-25T04:00:00Z,3.772,35.818,5.776,157.37,143.577,87.55,232.449,3.953,0.81
349,4,2015-10-25T05:00:00Z,3.772,35.818,5.8,157.37,143.754,87.56,232.449,3.985,0.81
350,4,2015-10-25T06:00:00Z,3.772,35.818,5.816,157.427,143.82,87.56,232.595,3.985,0.81
351,4,2015-10-25T07:00:00Z,3.772,35.818,5.842,157.709,143.854,87.57,233.072,4.014,0.81
352,4,2015-10-25T08:00:00Z,3.772,35.818,5.856,158.516,144.14,88.0,234.177,4.022,0.81
353,4,2015-10-25T09:00:00Z,3.774,36.426,5.883,160.16,144.28,88.787,237.292,4.026,0.81
354,4,2015-10-25T10:00:00Z,3.778,38.258,5.897,160.73,144.38,88.82,239.829,4.055,0.813
355,4,2015-10-25T11:00:00Z,3.782,39.701,5.924,163.505,144.38,88.83,244.23,4.055,0.814
356,4,2015-10-25T12:00:00Z,3.782,40.018,5.939,168.449,144.38,89.237,250.359,4.1,0.814
357,4,2015-10-25T13:00:00Z,3.782,40.018,5.965,173.205,144.38,89.35,255.353,4.1,0.814
358,4,2015-10-25T14:00:00Z,3.782,40.021,5.98,176.815,144.38,89.427,259.242,4.14,0.814
359,4,2015-10-25T15:00:00Z,3.786,41.455,6.006,176.93,145.352,89.67,260.369,4.14,0.816
360,4,2015-10-25T16:00:00Z,3.786,41.5,6.021,176.93,145.598,89.68,260.391,4.18,0.816
361,4,2015-10-25T17:00:00Z,3.786,41.5,6.047,176.93,145.812,89.69,260.391,4.18,0.816
362,4,2015-10-25T18:00:00Z,3.786,41.5,6.063,176.93,146.183,89.69,260.391,4.216,0.816
363,4,2015-10-25T19:00:00Z,3.786,41.5,6.09,176.93,146.512,89.7,260.391,4.23,0.816
364,4,2015-10-25T20:00:00Z,3.786,41.5,6.104,176.93,146.804,89.71,260.391,4.245,0.816
365,4,2015-10-25T21:00:00Z,3.786,41.5,6.131,176.93,147.127,89.71,260.391,4.266,0.816
366,4,2015-10-25T22:00:00Z,3.786,41.5,6.145,176.93,147.35,89.72,260.391,4.267,0.816
367,4,2015-10-25T23:00:00Z,3.786,41.5,6.172,176.93,147.536,89.72,260.391,4.302,0.816
368,4,2015-10-26T00:00:00Z,3.786,41.5,6.187,176.93,147.677,89.73,260.391,4.302,0.816
369,4,2015-10-26T01:00:00Z,3.786,41.5,6.21,176.93,147.857,89.74,260.391,4.336,0.816
370,4,2015-10-26T02:00:00Z,3.786,41.5,6.228,176.93,147.99,89.74,260.391,4.336,0.816
371,4,2015-10-26T03:00:00Z,3.786,41.5,6.248,176.93,148.157,89.75,260.391,4.361,0.816
372,4,2015-10-26T04:00:00Z,3.786,41.5,6.27,176.93,148.304,89.75,260.391,4.37,0.816
373,4,2015-10-26T05:00:00Z,3.786,41.5,6.288,176.93,148.568,89.76,260.391,4.37,0.816
374,4,2015-10-26T06:00:00Z,3.786,41.5,6.312,176.945,148.862,89.77,260.457,4.406,0.816
375,4,2015-10-26T07:00:00Z,3.786,41.5,6.327,177.095,148.87,89.77,260.745,4.406,0.816
376,4,2015-10-26T08:00:00Z,3.786,41.5,6.354,177.254,149.789,90.86,261.223,4.436,0.816
377,4,2015-10-26T09:00:00Z,3.786,41.5,6.369,177.672,149.91,91.115,261.92,4.44,0.816
378,4,2015-10-26T10:00:00Z,3.786,41.5,6.396,178.27,150.02,91.36,262.805,4.443,0.816
379,4,2015-10-26T11:00:00Z,3.786,41.5,6.411,178.827,150.258,91.755,263.975,4.474,0.816
380,4,2015-10-26T12:00:00Z,4.125,41.5,6.435,179.718,150.581,92.03,265.378,4.474,0.817
381,4,2015-10-26T13:00:00Z,4.524,41.5,6.453,184.369,150.61,92.148,270.835,4.51,0.818
382,4,2015-10-26T14:00:00Z,4.524,41.5,6.476,187.36,150.61,92.877,274.839,4.51,0.973
383,4,2015-10-26T15:00:00Z,4.526,41.501,6.496,187.75,150.725,92.95,275.927,4.542,1.549
384,4,2015-10-26T16:00:00Z,4.526,41.501,6.515,187.76,151.145,92.96,275.949,4.546,1.635
385,4,2015-10-26T17:00:00Z,4.526,41.501,6.538,187.76,151.479,92.96,275.949,4.559,1.685
386,4,2015-10-26T18:00:00Z,4.526,41.501,6.554,187.76,151.887,92.97,275.949,4.582,1.685
387,4,2015-10-26T19:00:00Z,4.526,41.501,6.58,187.76,152.186,92.97,275.949,4.582,1.685
388,4,2015-10-26T20:00:00Z,4.526,41.501,6.595,187.76,152.485,92.98,275.949,4.617,1.685
389,4,2015-10-26T21:00:00Z,4.526,41.501,6.623,187.76,152.788,92.99,275.949,4.617,1.685
390,4,2015-10-26T22:00:00Z,4.526,41.501,6.637,187.76,153.018,92.99,275.949,4.652,1.685
391,4,2015-10-26T23:00:00Z,4.526,41.501,6.664,187.76,153.207,93.0,275.949,4.652,1.685
392,4,2015-10-27T00:00:00Z,4.526,41.501,6.68,187.76,153.377,93.0,275.949,4.677,1.685
393,4,2015-10-27T01:00:00Z,4.526,41.501,6.702,187.76,153.537,93.01,275.949,4.686,1.685
394,4,2015-10-27T02:00:00Z,4.526,41.501,6.723,187.76,153.678,93.02,275.949,4.686,1.685
395,4,2015-10-27T03:00:00Z,4.526,41.501,6.737,187.76,153.848,93.02,275.949,4.72,1.685
396,4,2015-10-27T04:00:00Z,4.526,41.501,6.764,187.76,153.995,93.03,275.949,4.72,1.685
397,4,2015-10-27T05:00:00Z,4.526,41.501,6.779,187.76,154.282,93.03,275.949,4.752,1.685
398,4,2015-10-27T06:00:00Z,4.526,41.501,6.806,187.76,154.56,93.04,275.99,4.753,1.685
399,4,2015-10-27T07:00:00Z,4.526,41.501,6.821,187.985,154.56,93.05,276.383,4.776,1.685
400,4,2015-10-27T08:00:00Z,4.526,41.501,6.846,188.193,155.65,94.506,277.119,4.785,1.685
401,4,2015-10-27T09:00:00Z,4.526,41.501,6.863,189.019,155.736,94.77,278.252,4.794,1.685
402,4,2015-10-27T10:00:00Z,4.526,41.501,6.885,190.833,155.75,95.01,280.467,4.82,1.685
403,4,2015-10-27T11:00:00Z,4.526,41.501,6.905,192.214,155.76,95.26,282.232,4.82,1.685
404,4,2015-10-27T12:00:00Z,4.526,41.501,6.921,193.207,155.88,95.676,283.689,4.856,1.685
405,4,2015-10-27T13:00:00Z,4.526,41.501,6.946,194.545,155.94,95.927,285.455,4.856,1.685
406,4,2015-10-27T14:00:00Z,4.526,41.502,6.961,195.467,156.366,96.17,287.07,4.887,2.144
407,4,2015-10-27T15:00:00Z,4.527,41.503,6.989,195.569,156.778,96.42,287.42,4.893,2.394
408,4,2015-10-27T16:00:00Z,4.527,41.503,7.004,195.569,157.13,96.43,287.42,4.9,2.502
409,4,2015-10-27T17:00:00Z,4.527,41.503,7.03,195.569,157.433,96.43,287.42,4.926,2.502
410,4,2015-10-27T18:00:00Z,4.527,41.503,7.046,195.569,157.778,96.44,287.42,4.927,2.502
411,4,2015-10-27T19:00:00Z,4.527,41.503,7.071,195.569,158.113,96.445,287.42,4.96,2.502
412,4,2015-10-27T20:00:00Z,4.527,41.503,7.088,195.569,158.389,96.45,287.42,4.96,2.502
413,4,2015-10-27T21:00:00Z,4.527,41.503,7.108,195.569,158.615,96.46,287.42,4.99,2.502
414,4,2015-10-27T22:00:00Z,4.527,41.503,7.13,195.569,158.768,96.46,287.42,4.993,2.502
415,4,2015-10-27T23:00:00Z,4.527,41.503,7.146,195.569,158.898,96.47,287.42,4.997,2.502
416,4,2015-10-28T00:00:00Z,4.527,41.503,7.172,195.569,159.078,96.47,287.42,5.026,2.502
417,4,2015-10-28T01:00:00Z,4.527,41.503,7.187,195.569,159.218,96.48,287.42,5.026,2.502
418,4,2015-10-28T02:00:00Z,4.527,41.503,7.214,195.569,159.391,96.49,287.42,5.058,2.502
419,4,2015-10-28T03:00:00Z,4.527,41.503,7.229,195.569,159.529,96.49,287.42,5.058,2.502
420,4,2015-10-28T04:00:00Z,4.527,41.503,7.251,195.569,159.686,96.5,287.42,5.072,2.502
421,4,2015-10-28T05:00:00Z,4.527,41.503,7.271,195.569,159.957,96.5,287.42,5.09,2.502
422,4,2015-10-28T06:00:00Z,4.527,41.503,7.285,195.569,160.507,96.89,287.468,5.09,2.502
423,4,2015-10-28T07:00:00Z,4.527,41.503,7.31,195.579,160.95,97.27,287.617,5.121,2.502
424,4,2015-10-28T08:00:00Z,4.527,41.503,7.325,195.659,161.547,97.96,287.905,5.121,2.502
425,4,2015-10-28T09:00:00Z,4.53,42.978,7.352,195.69,162.832,98.34,288.686,5.153,2.504
426,4,2015-10-28T10:00:00Z,4.535,44.845,7.366,196.668,163.25,98.775,291.863,5.155,2.506
427,4,2015-10-28T11:00:00Z,4.54,46.996,7.388,198.794,163.44,99.027,296.957,5.176,2.508
428,4,2015-10-28T12:00:00Z,4.547,49.756,7.407,201.636,163.44,99.27,303.027,5.196,2.512
429,4,2015-10-28T13:00:00Z,4.55,51.168,7.426,205.354,163.44,99.52,308.564,5.219,2.513
430,4,2015-10-28T14:00:00Z,4.551,51.448,7.449,208.66,163.44,99.77,312.567,5.237,2.513
431,4,2015-10-28T15:00:00Z,4.551,51.448,7.465,209.319,163.485,99.847,313.4,5.249,2.513
432,4,2015-10-28T16:00:00Z,4.551,51.448,7.491,209.319,163.699,99.85,313.41,5.275,2.513
433,4,2015-10-28T17:00:00Z,4.551,51.448,7.504,209.319,164.09,99.86,313.41,5.287,2.513
434,4,2015-10-28T18:00:00Z,4.551,51.448,7.53,209.319,164.615,99.87,313.41,5.313,2.513
435,4,2015-10-28T19:00:00Z,4.551,51.448,7.546,209.319,164.887,99.87,313.41,5.313,2.513
436,4,2015-10-28T20:00:00Z,4.551,51.448,7.567,209.319,165.262,99.88,313.41,5.35,2.513
437,4,2015-10-28T21:00:00Z,4.551,51.448,7.588,209.319,165.607,99.88,313.41,5.35,2.513
438,4,2015-10-28T22:00:00Z,4.551,51.448,7.604,209.319,165.936,99.89,313.41,5.384,2.513
439,4,2015-10-28T23:00:00Z,4.551,51.448,7.63,209.319,166.202,99.89,313.41,5.384,2.513
440,4,2015-10-29T00:00:00Z,4.551,51.448,7.645,209.319,166.467,99.9,313.41,5.409,2.513
441,4,2015-10-29T01:00:00Z,4.551,51.448,7.671,209.319,166.725,99.91,313.41,5.418,2.513
442,4,2015-10-29T02:00:00Z,4.551,51.448,7.685,209.319,166.957,99.91,313.41,5.419,2.513
443,4,2015-10-29T03:00:00Z,4.551,51.448,7.707,209.319,167.244,99.92,313.41,5.45,2.513
444,4,2015-10-29T04:00:00Z,4.551,51.448,7.728,209.319,167.489,99.92,313.41,5.45,2.513
445,4,2015-10-29T05:00:00Z,4.551,51.448,7.744,209.319,167.739,99.93,313.41,5.483,2.513
446,4,2015-10-29T06:00:00Z,4.551,51.448,7.77,209.338,168.09,99.94,313.475,5.483,2.513
447,4,2015-10-29T07:00:00Z,4.551,51.448,7.783,209.535,168.12,99.94,313.872,5.513,2.513
448,4,2015-10-29T08:00:00Z,4.551,51.448,7.808,209.758,169.0,101.16,314.575,5.516,2.513
449,4,2015-10-29T09:00:00Z,4.551,51.448,7.825,210.145,169.17,101.42,315.232,5.528,2.513
450,4,2015-10-29T10:00:00Z,4.551,51.448,7.846,210.926,169.27,101.83,316.497,5.551,2.513
451,4,2015-10-29T11:00:00Z,4.551,51.448,7.868,211.725,169.37,102.075,317.592,5.551,2.513
452,4,2015-10-29T12:00:00Z,4.551,51.448,7.883,212.04,170.035,102.32,318.325,5.588,2.513
453,4,2015-10-29T13:00:00Z,4.666,51.448,7.91,212.366,170.314,102.57,319.122,5.588,2.513
454,4,2015-10-29T14:00:00Z,5.312,51.448,7.924,212.409,171.028,102.885,319.597,5.611,2.516
455,4,2015-10-29T15:00:00Z,5.313,51.448,7.952,212.409,171.957,103.7,319.73,5.623,2.516
456,4,2015-10-29T16:00:00Z,5.313,51.448,7.967,212.409,172.206,103.71,319.73,5.623,2.516
457,4,2015-10-29T17:00:00Z,5.313,51.448,7.988,212.409,172.548,103.71,319.73,5.657,2.516
458,4,2015-10-29T18:00:00Z,5.313,51.448,8.006,212.409,172.871,103.72,319.73,5.657,2.516
459,4,2015-10-29T19:00:00Z,5.313,51.448,8.021,212.409,173.167,103.72,319.73,5.691,2.516
460,4,2015-10-29T20:00:00Z,5.313,51.448,8.047,212.409,173.437,103.73,319.73,5.691,2.516
461,4,2015-10-29T21:00:00Z,5.313,51.448,8.062,212.409,173.736,103.73,319.73,5.727,2.516
462,4,2015-10-29T22:00:00Z,5.313,51.448,8.089,212.409,173.957,103.74,319.73,5.727,2.516
463,4,2015-10-29T23:00:00Z,5.313,51.448,8.104,212.409,174.18,103.75,319.73,5.741,2.516
464,4,2015-10-30T00:00:00Z,5.313,51.448,8.129,212.409,174.411,103.75,319.73,5.76,2.516
465,4,2015-10-30T01:00:00Z,5.313,51.448,8.146,212.409,174.635,103.76,319.73,5.76,2.516
466,4,2015-10-30T02:00:00Z,5.313,51.448,8.167,212.409,174.879,103.76,319.73,5.793,2.516
467,4,2015-10-30T03:00:00Z,5.313,51.448,8.189,212.409,175.088,103.77,319.73,5.793,2.516
468,4,2015-10-30T04:00:00Z,5.313,51.448,8.205,212.409,175.315,103.78,319.73,5.82,2.516
469,4,2015-10-30T05:00:00Z,5.313,51.448,8.23,212.409,175.611,103.78,319.73,5.826,2.516
470,4,2015-10-30T06:00:00Z,5.313,51.448,8.244,212.41,175.802,103.79,319.767,5.833,2.516
471,4,2015-10-30T07:00:00Z,5.313,51.448,8.271,212.572,175.84,103.79,320.072,5.858,2.516
472,4,2015-10-30T08:00:00Z,5.313,51.448,8.284,212.829,176.642,104.865,320.732,5.858,2.516
473,4,2015-10-30T09:00:00Z,5.313,51.448,8.31,213.263,176.81,105.16,321.46,5.89,2.516
474,4,2015-10-30T10:00:00Z,5.313,51.448,8.326,213.997,176.98,105.567,322.545,5.89,2.516
475,4,2015-10-30T11:00:00Z,5.313,51.448,8.356,214.526,177.456,105.81,323.715,5.912,2.516
476,4,2015-10-30T12:00:00Z,5.316,52.621,8.369,214.7,178.394,106.055,324.699,5.928,2.517
477,4,2015-10-30T13:00:00Z,5.319,53.851,8.395,214.7,179.476,106.465,325.352,5.928,2.518
478,4,2015-10-30T14:00:00Z,5.319,53.889,8.409,214.909,179.69,106.72,325.857,5.962,2.518
479,4,2015-10-30T15:00:00Z,5.319,53.889,8.435,214.909,180.038,106.967,326.01,5.962,2.518
480,4,2015-10-30T16:00:00Z,5.319,53.889,8.45,214.909,180.315,106.97,326.01,5.996,2.518
481,4,2015-10-30T17:00:00Z,5.319,53.889,8.474,214.909,180.518,106.98,326.01,5.996,2.518
482,4,2015-10-30T18:00:00Z,5.319,53.889,8.491,214.909,180.865,106.985,326.01,6.011,2.518
483,4,2015-10-30T19:00:00Z,5.319,53.889,8.512,214.909,181.187,106.99,326.01,6.029,2.518
484,4,2015-10-30T20:00:00Z,5.319,53.889,8.532,214.909,182.355,107.0,326.01,6.03,2.518
485,4,2015-10-30T21:00:00Z,5.319,53.889,8.55,214.909,182.705,107.0,326.01,6.064,2.518
486,4,2015-10-30T22:00:00Z,5.319,53.889,8.573,214.909,182.932,107.01,326.01,6.064,2.518
487,4,2015-10-30T23:00:00Z,5.319,53.889,8.588,214.909,183.108,107.01,326.01,6.097,2.518
488,4,2015-10-31T00:00:00Z,5.319,53.889,8.614,214.909,183.492,107.275,326.01,6.097,2.518
489,4,2015-10-31T01:00:00Z,5.319,53.889,8.628,214.909,184.196,107.81,326.01,6.115,2.518
490,4,2015-10-31T02:00:00Z,5.319,53.889,8.653,214.909,184.352,107.81,326.01,6.129,2.518
491,4,2015-10-31T03:00:00Z,5.319,53.889,8.668,214.909,184.489,107.82,326.01,6.129,2.518
492,4,2015-10-31T04:00:00Z,5.319,53.889,8.694,214.909,184.659,107.83,326.01,6.16,2.518
493,4,2015-10-31T05:00:00Z,5.319,53.889,8.709,214.909,184.804,107.83,326.01,6.16,2.518
494,4,2015-10-31T06:00:00Z,5.319,53.889,8.731,214.909,184.949,107.84,326.029,6.191,2.518
495,4,2015-10-31T07:00:00Z,5.319,53.889,8.75,214.967,185.08,107.84,326.218,6.191,2.518
496,4,2015-10-31T08:00:00Z,5.319,53.889,8.771,215.057,186.41,109.336,326.648,6.202,2.518
497,4,2015-10-31T09:00:00Z,5.319,53.889,8.79,215.456,186.56,109.6,327.33,6.223,2.518
498,4,2015-10-31T10:00:00Z,5.319,53.889,8.809,216.005,186.77,110.01,328.21,6.223,2.518
499,4,2015-10-31T11:00:00Z,5.319,53.889,8.83,216.498,187.015,110.257,329.177,6.264,2.518
500,4,2015-10-31T12:00:00Z,5.319,53.889,8.846,216.845,187.475,110.658,330.067,6.264,2.518
501,4,2015-10-31T13:00:00Z,5.319,53.889,8.871,217.257,188.241,111.574,330.97,6.299,2.518
502,4,2015-10-31T14:00:00Z,5.319,53.889,8.886,217.451,188.952,111.68,331.585,6.302,2.518
503,4,2015-10-31T15:00:00Z,5.319,53.889,8.912,217.47,189.498,112.087,331.77,6.321,2.518
504,4,2015-10-31T16:00:00Z,5.319,53.889,8.928,217.47,189.768,112.11,331.77,6.337,2.518
505,4,2015-10-31T17:00:00Z,5.319,53.889,8.951,217.47,191.094,113.14,331.77,6.344,2.518
506,4,2015-10-31T18:00:00Z,5.319,53.889,8.969,217.47,191.414,113.14,331.77,6.372,2.518
507,4,2015-10-31T19:00:00Z,5.358,53.889,8.987,217.47,191.813,113.15,331.77,6.387,2.518
508,4,2015-10-31T20:00:00Z,6.05,53.889,9.01,217.47,192.835,113.15,331.77,6.411,2.52
509,4,2015-10-31T21:00:00Z,6.05,53.889,9.024,217.47,193.117,113.16,331.77,6.411,2.52
510,4,2015-10-31T22:00:00Z,6.05,53.889,9.05,217.47,193.458,113.17,331.77,6.446,2.52
511,4,2015-10-31T23:00:00Z,6.05,53.889,9.065,217.47,193.65,113.17,331.77,6.446,2.52
512,4,2015-11-01T00:00:00Z,6.05,53.889,9.092,217.47,193.837,113.18,331.77,6.479,2.52
513,4,2015-11-01T01:00:00Z,6.05,53.889,9.106,217.47,194.085,113.18,331.77,6.479,2.52
514,4,2015-11-01T02:00:00Z,6.05,53.889,9.13,217.47,195.008,114.04,331.77,6.511,2.52
515,4,2015-11-01T03:00:00Z,6.05,53.889,9.147,217.47,195.154,114.04,331.77,6.512,2.52
516,4,2015-11-01T04:00:00Z,6.05,53.889,9.167,217.47,195.308,114.05,331.77,6.524,2.52
517,4,2015-11-01T05:00:00Z,6.05,53.889,9.189,217.47,195.473,114.05,331.77,6.543,2.52
518,4,2015-11-01T06:00:00Z,6.05,53.889,9.206,217.479,195.579,114.06,331.811,6.543,2.52
519,4,2015-11-01T07:00:00Z,6.05,53.889,9.23,217.567,195.59,114.07,332.075,6.574,2.52
520,4,2015-11-01T08:00:00Z,6.05,53.89,9.245,217.805,196.25,114.82,332.663,6.574,2.52
521,4,2015-11-01T09:00:00Z,6.05,53.89,9.271,218.485,196.418,115.06,333.754,6.606,2.52
522,4,2015-11-01T10:00:00Z,6.05,53.89,9.285,218.943,197.739,116.12,335.173,6.607,2.52
